,32
450,-40.863426
451,-37.243275
452,-37.986153
453,-45.7737
454,-52.529247
455,-64.55479
456,-58.680775
457,-49.493134
458,-48.773224
459,-34.80673
460,-44.627865
461,-33.553753
462,-43.234722
463,-28.827005
464,-35.206802
465,-42.989872
466,-31.29012
467,-18.124104
468,-15.894491
469,-14.099838
470,-8.986557
471,-14.667971
472,-10.659439
473,-8.388329
474,-9.077354
475,-9.344437
476,-11.860781
477,-14.993195
478,-16.31245
479,-17.221811
480,-13.73756
481,-11.903152
482,-23.21926
483,-16.879194
484,-23.749464
485,-23.573843
486,-15.423679
487,-14.87562
488,-16.081865
489,-17.742188
490,-14.797321
491,-14.950344
492,-16.907639
493,-12.451803
494,-12.514149
495,-21.270754
496,-18.758528
497,-25.122597
498,-19.859215
499,-22.937746
500,-23.089201
501,-17.552723
502,-16.15859
503,-11.050354
504,-13.774834
505,-15.376095
506,-22.914759
507,-21.759817
508,-28.892666
509,-30.168453
510,-34.848495
511,-34.545227
512,-41.03649
513,-53.428745
514,-55.45701
515,-47.97199
516,-47.44821
517,-48.48747
518,-53.521164
519,-59.368927
520,-58.607796
521,-58.362125
522,-61.32029
523,-52.506996
524,-53.226997
525,-55.029175
526,-55.959713
527,-61.031914
528,-68.68474
529,-76.782845
530,-61.689194
531,-56.812046
532,-54.9861
533,-57.692627
534,-64.19867
535,-61.961838
536,-59.923695
537,-60.32986
538,-59.616077
539,-59.10891
540,-59.82897
541,-57.76961
542,-62.208687
543,-60.908764
544,-62.301903
545,-66.85589
546,-77.29239
547,-74.04471
548,-64.90893
549,-61.781845
550,-60.57353
551,-60.836758
552,-65.10603
553,-66.05505
554,-68.54741
555,-74.569016
556,-70.81111
557,-67.24454
558,-61.300674
559,-63.32105
560,-72.9445
561,-64.83764
562,-69.73342
563,-65.10756
564,-63.180138
565,-65.06351
566,-67.68787
567,-71.87473
568,-59.605217
569,-61.1522
570,-59.610516
571,-60.413895
572,-66.1522
573,-60.38488
574,-57.45249
575,-56.733166
576,-60.440895
577,-76.95561
578,-72.53486
579,-68.518906
580,-75.30054
581,-65.61244
582,-61.92407
583,-80.0
584,-63.491646
585,-65.47429
586,-76.359985
587,-67.91441
588,-70.40193
589,-65.93946
590,-65.895996
591,-66.55287
592,-61.90084
593,-63.056324
594,-61.504196
595,-69.834465
596,-72.04289
597,-68.14896
598,-73.32594
599,-64.63748
600,-61.858624
601,-70.675446
602,-58.51707
603,-58.795013
604,-68.04442
605,-62.87046
606,-65.26721
607,-66.13678
608,-67.90798
609,-63.338875
610,-68.97751
611,-62.484573
612,-62.40881
613,-56.150803
614,-59.60852
615,-58.8655
