,25
209,-80.0
210,-68.98122
211,-62.278217
212,-64.150894
213,-67.17057
214,-63.76801
215,-62.709015
216,-61.86539
217,-67.22395
218,-64.64467
219,-72.51662
220,-74.640076
221,-71.702774
222,-73.42221
223,-66.84255
224,-69.03727
225,-64.036545
226,-59.367863
227,-61.297188
228,-65.41315
229,-67.95093
230,-69.73084
231,-71.34557
232,-72.98395
233,-70.63317
234,-62.997562
235,-68.71783
236,-72.25342
237,-67.39903
238,-60.06533
239,-59.839306
240,-62.971485
241,-58.9792
242,-57.180862
243,-65.029884
244,-78.18623
245,-65.30641
246,-60.794907
247,-63.88225
248,-70.61692
249,-61.224842
250,-62.165363
251,-74.07523
252,-66.04891
253,-63.001724
254,-64.860664
255,-70.614395
256,-72.49227
257,-72.31101
258,-68.574905
259,-69.182236
260,-75.95667
261,-67.304146
262,-62.280724
263,-62.002354
264,-61.872097
265,-63.50899
266,-68.77538
267,-66.77548
268,-80.0
269,-70.38754
270,-69.93665
271,-65.53146
272,-64.65764
273,-71.85744
274,-71.55837
275,-65.11875
276,-62.900227
277,-63.233997
278,-64.77776
279,-66.593834
280,-63.53476
281,-61.19278
282,-79.30616
283,-64.585434
284,-64.22208
285,-63.60552
286,-63.18756
287,-67.362366
288,-65.17415
289,-56.157337
290,-60.62796
291,-59.896736
292,-62.510006
293,-65.148766
294,-76.053925
295,-72.80059
296,-69.89311
297,-71.839264
298,-77.97717
299,-66.23961
300,-62.42476
301,-71.064285
302,-69.05983
303,-68.48649
304,-69.789474
305,-71.223694
306,-77.22366
307,-60.784138
308,-59.146183
309,-63.01369
310,-71.16576
311,-58.151516
312,-60.93575
313,-60.23162
314,-59.65917
315,-61.12292
316,-75.69395
317,-77.419464
318,-62.719734
319,-61.686127
320,-63.58379
321,-76.41437
322,-70.12532
323,-64.70555
324,-70.61483
325,-68.80524
326,-66.2118
327,-73.24431
328,-74.11371
329,-69.05191
330,-74.88003
331,-69.976654
332,-65.61109
333,-64.56846
334,-63.686913
335,-67.208015
336,-63.192787
337,-58.15088
338,-75.33763
339,-63.29451
340,-80.0
341,-70.4392
342,-75.793106
343,-64.362785
344,-58.674355
345,-71.12662
346,-61.39262
347,-64.28266
348,-62.158524
349,-64.31432
350,-68.240234
351,-70.44311
352,-70.35129
353,-64.04952
354,-63.021667
355,-67.829155
356,-67.27177
357,-58.93131
358,-57.945107
359,-60.379593
360,-61.010372
361,-74.63845
362,-66.11886
363,-62.832844
364,-57.35406
365,-60.47857
366,-61.390762
367,-69.75896
368,-61.94655
369,-60.911613
370,-62.414715
371,-67.745636
372,-74.770645
373,-77.084915
374,-73.11178
375,-68.256
376,-62.23093
377,-63.890774
378,-63.107742
379,-57.978935
380,-58.988625
381,-59.01833
382,-53.57942
383,-50.629684
384,-46.524944
385,-15.941746
386,-10.471836
387,-17.040768
388,-39.797337
389,-47.24076
390,-51.782932
391,-66.9642
392,-65.04083
393,-66.33606
394,-65.66059
395,-64.343765
396,-58.66005
397,-61.866573
398,-78.620125
399,-69.475044
400,-76.299835
401,-80.0
402,-76.79971
403,-74.826004
404,-66.24658
405,-63.517975
406,-68.198944
407,-68.151726
408,-71.734566
409,-71.927956
410,-69.425896
411,-66.20871
412,-62.233135
413,-67.737366
414,-80.0
415,-67.73194
416,-72.11792
417,-75.566055
418,-64.42528
419,-66.15974
420,-74.4969
421,-79.55397
422,-72.8582
423,-71.47632
424,-71.32965
425,-63.67937
426,-66.057434
427,-72.15998
428,-62.896046
429,-62.289238
430,-65.63092
431,-68.40703
432,-80.0
433,-75.597145
434,-67.64853
435,-64.463905
436,-74.075226
437,-69.58407
438,-66.52344
439,-63.75173
